item,itemLabel,enLabel,pubYear,imdbID,tmdbID,type,genres,cast,directors,screenwriters,runtimes
http://www.wikidata.org/entity/Q65255143,봉오동 전투,The Battle: Roar to Victory,2019,tt10510654,573791,movie,"드라마 영화, 액션 영화, 전쟁 영화, 역사 영화","박지환, 조우진, 류준열, 최유화, 성유빈, 유해진, 기타무라 가즈키, 이케우치 히로유키, 박희순, 최민식",원신연,,135
http://www.wikidata.org/entity/Q65257311,비스트,The Beast,2019,tt10530286,575754,movie,"액션 영화, 범죄 영화","유재명, 전혜진, 이성민, 최다니엘",,,131
http://www.wikidata.org/entity/Q65269689,썬키스 패밀리,Sunkist Family,2019,tt10462808,573610,movie,로맨스 영화,,,,105
http://www.wikidata.org/entity/Q96621320,팡파레,Fanfare,2019,tt10410686,608318,movie,"독립 영화, 스릴러 영화","이승원, 박종환, 임화영, 남연우",이돈구,,88
http://www.wikidata.org/entity/Q97575748,리메인,Remain,2019,tt10468882,597112,movie,,"이지연 (배우), 하준, 김영재 (배우)",,,98
http://www.wikidata.org/entity/Q106774439,종이꽃,Paper Flower,2019,tt12269026,635399,movie,드라마 영화,,,,103
http://www.wikidata.org/entity/Q30645558,점박이 한반도의 공룡2: 새로운 낙원,Dino King: Journey to Fire Mountain,2019,tt7659018,561974,movie,"서사 영화, 모험 영화",,,,
http://www.wikidata.org/entity/Q52145597,알함브라 궁전의 추억,Memories of the Alhambra,2019,tt8236556,83634,tv,"드라마, SF 영화","박신혜, 현빈",안길호,,
http://www.wikidata.org/entity/Q55727924,기묘한 가족,The Odd Family: Zombie On Sale,2019,tt9765144,572151,movie,,,,,
http://www.wikidata.org/entity/Q60054842,뺑반,Hit-and-Run Squad,2019,tt8119844,568320,movie,액션 영화,,한준희,,
http://www.wikidata.org/entity/Q60533038,초면에 사랑합니다,The Secret Life of My Secretary,2019,tt10101272,88783,tv,"코미디 영화, 로맨틱 코미디, 로맨스 영화","구자성, 장소연, 진기주, 김재경 (가수), 김병춘, 김영광",,,
http://www.wikidata.org/entity/Q60656385,첫사랑은 처음이라서,My First First Love,2019,tt8995604,87527,tv,"드라마 영화, 기사도 이야기","정채연, 지수, 진영",,,
http://www.wikidata.org/entity/Q61095049,뷰티풀 보이스,Beautiful Voice,2019,tt10338208,552802,movie,코미디 영화,,,,
http://www.wikidata.org/entity/Q61100143,메이트,Mate,2019,tt9159000,528167,movie,"로맨스 영화, 드라마 영화","윤소미, 송유현, 전신환, 길해연, 한사명, 심희섭, 정혜성",정대건,,
http://www.wikidata.org/entity/Q61100146,얼굴들,Possible Faces,2019,tt9030796,489301,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q61100194,"어쩌다, 결혼",Trade Your Love,2019,tt9735232,574840,movie,로맨틱 코미디,"고성희, 김동욱",,,
http://www.wikidata.org/entity/Q61838923,항거: 유관순 이야기,A Resistance,2019,tt10276054,575752,movie,드라마 영화,"김새벽, 정하담, 김예은, 고아성",,,
http://www.wikidata.org/entity/Q61988991,페르소나,Persona,2019,tt10027990,1042497,movie,옴니버스 영화,"심달기, 정준원, 박해수, 김태훈, 배두나, 아이유","이경미, 김종관, 임필성, 전고운","김종관, 이경미, 임필성",
http://www.wikidata.org/entity/Q63145870,생일 (영화),Birthday,2019,tt10248334,574297,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q64909965,롱 리브 더 킹: 목포 영웅,Long Live the King,2019,tt10446722,575602,movie,"드라마 영화, 액션 영화","원진아, 최귀화, 진선규, 마동석, 최무성, 주진모 (1958년), 김래원, 윤계상",강윤성,,
http://www.wikidata.org/entity/Q65049317,막다른 골목의 추억,Memories of a Dead End,2019,tt9343086,546594,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q65051386,브링 더 소울 : 더 무비,Bring the Soul: The Movie,2019,tt10545076,611291,movie,다큐멘터리 영화,"정국, 슈가, 지민, 김남준, 진, 뷔, 제이홉",박준수,,
http://www.wikidata.org/entity/Q65238240,기방도령,Homme Fatale,2019,tt10633676,598440,movie,코미디 영화,,남대중,,
http://www.wikidata.org/entity/Q65239747,난폭한 기록,Fist & Furious,2019,tt10660436,607836,movie,액션 영화,,,,
http://www.wikidata.org/entity/Q65240121,내가 사는 세상,Back from the Beat,2019,tt8564158,528447,movie,드라마 영화,,최창환,,
http://www.wikidata.org/entity/Q65247449,로망,Roman,2019,tt10449460,586342,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q65252884,보희와 녹양,A Boy and Sungreen,2019,tt10402898,551387,movie,"드라마 영화, 독립 영화",,,,
http://www.wikidata.org/entity/Q65267829,시동,Start-Up,2019,tt11454170,581530,movie,드라마 영화,"정해인, 마동석, 박정민, 염정아",,,
http://www.wikidata.org/entity/Q65272293,어제 일은 모두 괜찮아,The Fault Is Not Yours,2019,tt11341210,600344,movie,드라마 영화,,이성한,,
http://www.wikidata.org/entity/Q65275690,오케이! 마담,Okay! Madam,2019,tt12572792,599335,movie,,"배정남, 이선빈, 박성웅, 이상윤, 엄정화",이철하,,
http://www.wikidata.org/entity/Q65276817,왓칭,Watching,2019,tt12998268,585830,movie,공포 영화,,,,
http://www.wikidata.org/entity/Q65294252,진범,The Culprit,2019,tt10633722,572158,movie,,,,,
http://www.wikidata.org/entity/Q65294567,질투의 역사,The History of Jealousy,2019,tt8542154,579846,movie,드라마 영화,,정인봉,,
http://www.wikidata.org/entity/Q65297221,칠곡 가시나들,Granny Poetry Club,2019,tt9166006,579853,movie,독립 영화,,김재환,,
http://www.wikidata.org/entity/Q65302313,타짜: 원 아이드 잭,Tazza: One Eyed Jack,2019,tt10927906,574302,movie,"드라마 영화, 범죄 영화",,,,
http://www.wikidata.org/entity/Q65325565,히치하이크,A Haunting Hitchhike,2019,tt8154034,489300,movie,드라마 영화,김영미,정희재,,
http://www.wikidata.org/entity/Q65325716,"힘을 내요, 미스터 리","Cheer Up, Mr. Lee",2019,tt10925770,570511,movie,드라마 영화,,이계벽,,
http://www.wikidata.org/entity/Q65334257,굿바이 썸머,Goodbye Summer,2019,tt9530420,597102,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q67226153,나쁜 녀석들: 더 무비,The Bad Guys: Reign of Chaos,2019,tt10726604,585831,movie,"액션 영화, 범죄 영화",,손용호,,
http://www.wikidata.org/entity/Q71360778,야구소녀,Baseball Girl,2019,tt11644332,636291,movie,"드라마 영화, 독립 영화","이주영, 염혜란, 송영규, 이준혁",최윤태,,
http://www.wikidata.org/entity/Q72259413,퍼펙트맨,Man of Men,2019,tt11022278,573808,movie,"드라마 영화, 코미디 드라마","조진웅, 설경구",,,
http://www.wikidata.org/entity/Q73977645,새해전야,New Year Blues,2019,tt13893464,622024,movie,로맨스 영화,"염혜란, 유태오, 천두링, 이동휘, 유인나, 김강우, 유연석, 이연희, 수영",홍지영,,
http://www.wikidata.org/entity/Q76960380,천문: 하늘에 묻는다,Forbidden Dream,2019,tt11498038,569267,movie,"드라마 영화, 역사 영화","신구, 김홍파, 허준호, 한석규, 최민식",허진호,정범식,
http://www.wikidata.org/entity/Q78514475,카센타,,2019,tt11448684,546596,movie,범죄 영화,"현봉식, 김한종, 한수연, 박용우, 조은지",하윤재,하윤재,
http://www.wikidata.org/entity/Q79998738,극장판 엉덩이 탐정: 화려한 사건 수첩,,2019,tt10579936,612799,movie,코미디 영화,,,,
http://www.wikidata.org/entity/Q79998756,암전,casanbrax,2019,tt10801398,602508,movie,공포 영화,,,,
http://www.wikidata.org/entity/Q79999002,두번할까요,"Love, Again",2019,tt8562738,572703,movie,코미디 영화,,,,
http://www.wikidata.org/entity/Q79999084,김복동,My Name Is Kim Bok Dong,2019,tt10809316,600198,movie,다큐멘터리 영화,,런 (가수),,
http://www.wikidata.org/entity/Q79999085,얼굴없는 보스,Unalterable,2019,tt8487606,554509,movie,"드라마 영화, 액션 영화",,,,
http://www.wikidata.org/entity/Q79999191,영하의 바람,Sub-zero Wind,2019,tt11193160,554524,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q79999215,아직 사랑하고 있습니까?,How to Live in this World,2019,tt9546054,617285,movie,코미디 영화,,,,
http://www.wikidata.org/entity/Q79999296,영화로운 나날,Film Adventure,2019,tt10410560,608325,movie,드라마 영화,,이상덕,,
http://www.wikidata.org/entity/Q16998136,모시몬스터스 극장판,Moshi Monsters: The Movie,2018,tt3280730,230599,movie,어린이 영화,,이석훈,,81
http://www.wikidata.org/entity/Q20948236,부산행,Train to Busan,2018,tt5700672,396535,movie,"액션 영화, 공포 영화, 스릴러 영화, 아포칼립스 영화, 좀비 영화","김수안 (Kim Su An), 김창환, 김의성, 공유, 마동석, 최우식, 정유미, 안소희",연상호,연상호,118
http://www.wikidata.org/entity/Q21527562,콜로살,Colossal,2018,tt4680182,339967,movie,"드라마 영화, 스릴러 영화","댄 스티븐스, 오스틴 스토웰, 팀 블레이크 넬슨, 애갬 다시, 앤 해서웨이, 제이슨 수데이키스",,,110
http://www.wikidata.org/entity/Q22666213,7년의 밤,Night of 7 Years,2018,tt8060652,437083,movie,"드라마 영화, 스릴러 영화, 문학 작품을 원작으로 하는 영화","고경표, 문정희, 류승룡, 송새벽, 장동건",추창민,,123
http://www.wikidata.org/entity/Q22972803,곡성,The Wailing,2018,tt5215952,293670,movie,"공포 영화, 미스터리 영화, 스릴러 영화","장소연, 황정민, 쿠니무라 준, 곽도원, 천우희",나홍진,나홍진,156
http://www.wikidata.org/entity/Q27964354,버닝,Burning,2018,tt7282468,491584,movie,"드라마 영화, 스릴러 영화","전종서, 스티븐 연, 유아인",이창동,이창동,148
http://www.wikidata.org/entity/Q28193328,밤의 해변에서 혼자,On the Beach at Night Alone,2018,tt6412864,434773,movie,드라마 영화,김민희,홍상수,홍상수,101
http://www.wikidata.org/entity/Q28698862,원더풀 고스트,The Soul-Mate,2018,tt7938128,540384,movie,"드라마 영화, 범죄 영화","이유영, 마동석, 김영광",,,97
http://www.wikidata.org/entity/Q29650253,골든 슬럼버,Golden Slumber,2018,tt6485776,500699,movie,"드라마 영화, 액션 영화",강동원,노동석,이해준,108
http://www.wikidata.org/entity/Q29832052,일급기밀,The Discloser,2018,tt6955808,464927,movie,"드라마 영화, 스릴러 영화","최무성, 신승환, 김상경, 김옥빈",홍기선,,100
http://www.wikidata.org/entity/Q29921633,흥부,Heung-boo: The Revolutionist,2018,tt6955130,502474,movie,드라마 영화,"정우, 정진영, 김주혁",조근현,,105
http://www.wikidata.org/entity/Q30115075,1987,1987: When the Day Comes,2018,tt6493286,437103,movie,드라마 영화,"김태리, 김의성, 유해진, 김윤석, 하정우, 이희준, 강동원, 여진구, 박희순",장준환,,129
http://www.wikidata.org/entity/Q30115113,물괴,Monstrum,2018,tt4374286,523593,movie,"액션 영화, 공포 영화","혜리, 김인권, 김명민, 이경영, 박희순",허종호,허종호,105
http://www.wikidata.org/entity/Q30115167,마약왕,The Drug King,2018,tt6914542,497370,movie,"드라마 영화, 범죄 영화","김소진, 박경혜, 조우진, 김대명, 유재명, 이성민, 이희준, 송강호, 배두나, 조정석",우민호,우민호,139
http://www.wikidata.org/entity/Q30115192,염력,Psychokinesis,2018,tt6890582,452015,movie,"액션 영화, 슈퍼히어로 영화","김민재, 류승룡, 정유미, 박정민, 심은경(Shim Eun Kyung)",연상호,연상호,101
http://www.wikidata.org/entity/Q30611920,리틀 포레스트,Little Forest,2018,tt6083230,448491,movie,"드라마 영화, 코미디 드라마","류준열, 김태리, 진기주, 문소리",임순례,황성구,103
http://www.wikidata.org/entity/Q30612786,사라진 밤,The Vanished,2018,tt6955298,509467,movie,심리 스릴러,"한지안, 이민지, 김희애, 김강우, 김상경",,,101
http://www.wikidata.org/entity/Q30612784,협상,The Negotiation,2018,tt6904272,542836,movie,"드라마 영화, 액션 영화","현빈, 손예진",이종석,,114
http://www.wikidata.org/entity/Q30644591,그것만이 내 세상,Keys to the Heart,2018,tt6985200,438623,movie,"드라마 영화, 코미디 드라마",이병헌,,최성현,120
http://www.wikidata.org/entity/Q30945885,안시성,The Great Battle,2018,tt6931414,535389,movie,"드라마 영화, 액션 영화, 전쟁 영화","남주혁, 박성웅, 조인성",김광식,김광식,136
http://www.wikidata.org/entity/Q55106098,마녀,The Witch: Part 1. The Subversion,2018,tt8574252,530254,movie,액션 영화,"고민시, 백승철, 김하나 (2009년), 김종훈 (모델), 송형수, 백종환, 최정우, 김병옥 (배우), 오미희, 최우식, 조민수, 박희순, 김다미, 정다은, 여무영",박훈정,박훈정,126
http://www.wikidata.org/entity/Q55106096,성난 황소,Unstoppable,2018,tt9225192,554972,movie,"액션 영화, 범죄 영화","박지환, 김민재, 김성오, 배누리, 마동석, 송지효",,,116
http://www.wikidata.org/entity/Q33101568,"인간, 공간, 시간 그리고 인간","Human, Space, Time and Human",2018,tt6927316,459267,movie,드라마 영화,,김기덕,김기덕,122
http://www.wikidata.org/entity/Q42871878,너의 결혼식,On Your Wedding Day,2018,tt7938092,532444,movie,로맨틱 코미디,"박보영, 김영광",이석근,,110
http://www.wikidata.org/entity/Q46984363,스타박'스 다방,Bittersweet Brew,2018,tt4973154,495846,movie,드라마 영화,,이상우,,104
http://www.wikidata.org/entity/Q47463966,지금 만나러 갑니다,Be With You,2018,tt8092252,499028,movie,"드라마 영화, 로맨스 영화","이유진 (남자 배우), 서정연, 배유람, 손여은, 이준혁, 박서준, 김현수, 고창석, 소지섭, 공효진, 손예진",이장훈,,132
http://www.wikidata.org/entity/Q48078430,조선명탐정: 흡혈괴마의 비밀,Detective K: Secret of the Living Dead,2018,tt7108976,500378,movie,"모험 영화, 액션 영화",김명민,김석윤,,120
http://www.wikidata.org/entity/Q48928441,완벽한 타인,Intimate Strangers,2018,tt8986842,548352,movie,코미디 드라마,"윤경호, 유해진, 지우, 송하윤, 조진웅, 이서진, 염정아, 김지수",이재규,,116
http://www.wikidata.org/entity/Q50354935,풀잎들,Grass,2018,tt7913172,499255,movie,드라마 영화,김민희,홍상수,홍상수,66
http://www.wikidata.org/entity/Q50380260,밤치기,Hit the Night,2018,tt7390054,480474,movie,"드라마 영화, 로맨스 영화",,정가영,,85
http://www.wikidata.org/entity/Q50791455,곤지암,Gonjiam: Haunted Asylum,2018,tt8119752,508642,movie,"공포 영화, 발견된 영상","이승욱, 류제윤, 문예원, 오아연, 위하준, 박지현, 박성훈",정범식,,94
http://www.wikidata.org/entity/Q51121071,소공녀,Microhabitat,2018,tt8191502,483297,movie,"드라마 영화, 로맨스 영화","안재홍, 김재화, 최덕문, 이솜",전고운,전고운,106
http://www.wikidata.org/entity/Q51748848,독전,Believer,2018,tt7095654,518963,movie,액션 영화,"류준열, 김성령, 김주혁, 조진웅, 차승원",이해영,정서경,123
http://www.wikidata.org/entity/Q55105650,데자뷰,Deja Vu,2018,tt7246052,527215,movie,"미스터리 영화, 스릴러 영화","동현배, 이규한 (배우), 이천희, 남규리, 조한선",고경민,,87
http://www.wikidata.org/entity/Q55105802,상류사회,High Society,2018,tt8865580,543753,movie,"드라마 영화, 에로 영화",,변혁,,119
http://www.wikidata.org/entity/Q55105815,스윙키즈,Swing Kids,2018,tt7046974,554779,movie,"드라마 영화, 뮤지컬 영화","박혜수, 김민호, 자레드 그라임스, 디오 (1993년), 오정세",강형철,강형철,133
http://www.wikidata.org/entity/Q55105965,허스토리,Herstory,2018,tt8574212,527436,movie,드라마 영화,,민규동,,121
http://www.wikidata.org/entity/Q70980268,밤의 문이 열린다,Ghost Walk,2018,tt10923084,541682,movie,드라마 영화,"한해인, 전소니",유은정,,90
http://www.wikidata.org/entity/Q71114117,호흡,Clean Up,2018,tt9024126,547397,movie,드라마 영화,윤지혜,,,104
http://www.wikidata.org/entity/Q82307765,부재의 기억,In the Absence,2018,tt9464764,592303,movie,다큐멘터리 영화,,이승준,,28
http://www.wikidata.org/entity/Q55729404,레슬러,Love+Sling,2018,tt7299346,518682,movie,"드라마 영화, 스포츠 영화",유해진,김대웅,,110
http://www.wikidata.org/entity/Q55735939,행복의 나라,Land of Happiness,2018,tt7048970,528962,movie,드라마 영화,,,,86
http://www.wikidata.org/entity/Q56061836,강변호텔,Hotel by the River,2018,tt8725958,535550,movie,드라마 영화,김민희,홍상수,홍상수,96
http://www.wikidata.org/entity/Q56558368,아워 바디,Our Body,2018,tt8922682,545937,movie,드라마 영화,"김정영, 이재인, 안지혜, 최희서, 노수산나",한가람,,95
http://www.wikidata.org/entity/Q56574800,군산: 거위를 노래하다,Ode to the Goose,2018,tt6931170,546493,movie,드라마 영화,"박소담, 정진영, 박해일, 문소리",장률,장률,122
http://www.wikidata.org/entity/Q56686172,동네사람들,The Villagers,2018,tt9174334,549590,movie,액션 영화,"신세휘, 진선규, 이상엽, 장광, 마동석, 김새론",임진순,,99
http://www.wikidata.org/entity/Q56876234,죄 많은 소녀,After My Death,2018,tt7390044,483539,movie,드라마 영화,"이봄, 전여빈, 서영화, 고원희",김의석,,113
http://www.wikidata.org/entity/Q57567502,도어락,Door Lock,2018,tt9402676,563103,movie,"드라마 영화, 스릴러 영화","공효진, 김예원, 김성오",이권,,102
http://www.wikidata.org/entity/Q57696046,번 더 스테이지: 더 무비,Burn the Stage: The Movie,2018,tt9151704,553512,movie,다큐멘터리 영화,,박준수,,85
http://www.wikidata.org/entity/Q60632811,리벤져,Revenger,2018,tt9426186,557968,movie,액션 영화,"브루스 칸, 박철민, 전수진, 김인권, 박희순, 윤진서",이승원,,101
http://www.wikidata.org/entity/Q60685726,벌새,House of Hummingbird,2018,tt8951086,547404,movie,"드라마 영화, 독립 영화","박지후, 김새벽, 이승연, 정인기",김보라,,139
http://www.wikidata.org/entity/Q61091373,오장군의 발톱,Soldier’s Mementos,2018,tt6150014,515593,movie,"드라마 영화, 전쟁 영화",,김재한,,99
http://www.wikidata.org/entity/Q61095191,5.18 힌츠페터 스토리,The Hinzpeter Story,2018,tt10478876,524881,movie,다큐멘터리 영화,,장영주,,95
http://www.wikidata.org/entity/Q61095586,60일의 썸머,60 Days of Summer,2018,tt9174108,556134,movie,드라마 영화,,,,94
http://www.wikidata.org/entity/Q61096288,폴란드로 간 아이들,Children Gone to Poland,2018,tt7391050,546657,movie,"다큐멘터리 영화, 드라마 영화",,추상미,,78
http://www.wikidata.org/entity/Q27951909,돌아와요 부산항애,Brothers in Heaven,2018,tt7900134,497391,movie,드라마 영화,,박희준,,
http://www.wikidata.org/entity/Q28699647,여중생A,Student A,2018,tt8574270,525395,movie,,"유재상, 수호, 정다빈, 김환희, 이종혁",,,
http://www.wikidata.org/entity/Q29652900,악녀,The Villainess,2018,tt6777338,437109,movie,"액션 영화, 걸즈 위드 건즈","성준, 신하균, 김서형, 김옥빈",정병길,"정병길, 정병식",
http://www.wikidata.org/entity/Q30607228,공작,The Spy Gone North,2018,tt8290698,517991,movie,"드라마 영화, 액션 영화, 첩보 영화","이성민, 조진웅, 주지훈, 황정민",윤종빈,,
http://www.wikidata.org/entity/Q30645886,탐정: 리턴즈,The Accidental Detective 2,2018,tt7022500,522811,movie,액션 영화,"성동일, 이광수, 손담비, 권상우, 서영희",이언희,,
http://www.wikidata.org/entity/Q30667977,치즈인더트랩,Cheese in the Trap,2018,tt6886062,471335,movie,드라마 영화,"오연서, 박기웅, 박해진",김제영,,
http://www.wikidata.org/entity/Q31177353,창궐,Rampant,2018,tt6927152,537190,movie,"액션 영화, 좀비 영화",현빈,김성훈,,
http://www.wikidata.org/entity/Q31178584,괴물들,Wretches,2018,tt10500352,506830,movie,드라마 영화,,김백준,,
http://www.wikidata.org/entity/Q39071107,돈,Money,2018,tt6890618,571078,movie,범죄 영화,"조우진, 류준열, 유지태",박누리,,
http://www.wikidata.org/entity/Q44995357,국가부도의 날,Default,2018,tt7233726,554137,movie,드라마 영화,"조우진, 허준호, 유아인, 김혜수, 뱅상 카셀, 류덕환",최국희,,
http://www.wikidata.org/entity/Q47015172,인랑,Illang: The Wolf Brigade,2018,tt3967878,467824,movie,"드라마 영화, 액션 영화","신은수, 한예리, 김무열, 한효주, 정우성, 강동원, 민호",김지운,오시이 마모루,
http://www.wikidata.org/entity/Q47015194,챔피언,Champion,2018,tt8367080,520358,movie,"드라마 영화, 코미디 드라마",마동석,김용완,,
http://www.wikidata.org/entity/Q47482401,여곡성,The Wrath,2018,tt9174388,553350,movie,미스터리 영화,"최홍일, 손성윤, 박민지, 손나은, 서영희, 이태리",유영선,박재범,
http://www.wikidata.org/entity/Q48761848,바람의 색,Colors of Wind,2018,tt4578910,464911,movie,"판타지 영화, 로맨스 영화","코이치 만타로, 후루카와 유키, 나카다 요시코, 이시이 도모야, 다케나카 나오토",곽재용,곽재용,
http://www.wikidata.org/entity/Q50320243,게이트,Gate,2018,tt7095726,508624,movie,범죄 영화,,신재호,,
http://www.wikidata.org/entity/Q50564562,변산,Sunset in My Hometown,2018,tt7095852,529859,movie,"드라마 영화, 뮤지컬 영화","김준한, 고준, 장항선, 정규수, 박정민, 김고은, 신현빈",이준익,,
http://www.wikidata.org/entity/Q50676956,PMC,Take Point,2018,tt7156436,557972,movie,액션 영화,하정우,김병우,김병우,
http://www.wikidata.org/entity/Q50716289,무법 변호사,Lawless Lawyer,2018,tt8160178,78796,tv,"법률 드라마, 텔레비전 드라마, 보복","서예지, 이혜영, 최민수, 이준기",,,
http://www.wikidata.org/entity/Q51750919,"그날, 바다",Intention,2018,tt8443326,518683,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q51844664,암수살인,Dark Figure of Crime,2018,tt8119680,544627,movie,"드라마 영화, 범죄 영화",김윤석,김태균,곽경택,
http://www.wikidata.org/entity/Q54803694,신과함께: 인과 연,Along with the Gods: The Last 49 Days,2018,tt8116428,518068,movie,판타지 영화,하정우,김용화,,
http://www.wikidata.org/entity/Q54819842,명당,Fengshui,2018,tt7046524,544089,movie,"드라마 영화, 역사 영화","유재명, 김성균, 지성, 백윤식, 조승우, 문채원, 이원근",박희곤,,
http://www.wikidata.org/entity/Q55105798,목격자,The Witness,2018,tt8865562,529569,movie,스릴러 영화,"진경, 김상호, 이성민",,,
http://www.wikidata.org/entity/Q55105812,천화,A Living Being,2018,tt6987322,502556,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55105926,호랑이보다 무서운 겨울손님,A Tiger in Winter,2018,tt8123886,476604,movie,로맨스 영화,이진욱,이광국,,
http://www.wikidata.org/entity/Q55105970,엄마의 공책,Notebook from My Mother,2018,tt10478870,508774,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55105989,덕구,Stand by me,2018,tt8383596,510007,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55106019,수성못,Duck Town,2018,tt7604572,451921,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55106024,뷰티풀 데이즈,Beautiful Days,2018,tt8943042,546487,movie,드라마 영화,,윤재호,,
http://www.wikidata.org/entity/Q55106040,임을 위한 행진곡,The March for the Lost,2018,tt8562370,524872,movie,드라마 영화,,박기복,,
http://www.wikidata.org/entity/Q55730196,배반의 장미 (영화),Too Hot to Die,2018,tt9076512,542969,movie,코미디 영화,,박진영,,
http://www.wikidata.org/entity/Q55730537,비밥바룰라,Be-Bop-A-Lula,2018,tt8183386,498955,movie,코미디 영화,,,,
http://www.wikidata.org/entity/Q55731089,속닥속닥,,2018,tt8737130,535186,movie,공포 영화,,최상훈,,
http://www.wikidata.org/entity/Q55731349,신비아파트: 금빛 도깨비와 비밀의 동굴,The Haunted House: The Secret of the Cave,2018,tt8714776,535370,movie,,,,,
http://www.wikidata.org/entity/Q55732164,오목소녀,Omok Girl,2018,tt11779042,517334,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55735441,튼튼이의 모험,Loser's Adventure,2018,tt7048954,486776,movie,독립 영화,,,,
http://www.wikidata.org/entity/Q56682904,미쓰백,Miss Baek,2018,tt6479534,544814,movie,드라마 영화,"권소현, 이희준, 한지민",이지원,,
http://www.wikidata.org/entity/Q57406137,출국 (영화),Unfinished,2018,tt9282360,554136,movie,"드라마 영화, 스릴러 영화",이범수,,,
http://www.wikidata.org/entity/Q58382023,소녀의 세계,Fantasy of the Girls,2018,tt9174050,462698,movie,로맨스 영화,"조수하, 조병규, 조수향, 노정의, 권나라",저미,,
http://www.wikidata.org/entity/Q58666791,탑 매니지먼트,Top Management,2018,tt9284162,83601,tv,로맨틱 코미디,"서은수, 안효섭, 차래형, 차은우, 박종환, Z.HERA, 김지민, 이주승, 박희본",윤성호,,
http://www.wikidata.org/entity/Q61091662,살아남은 아이,Last Child,2018,tt8118056,499646,movie,"드라마 영화, 독립 영화",,,,
http://www.wikidata.org/entity/Q61092281,나비잠,,2018,tt5891642,525152,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q61092543,대관람차,The Goose Goes South,2018,tt9143942,514203,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q61096153,영주,Youngju,2018,tt10467460,546767,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q61096266,"1991, 봄",,2018,tt8352708,489572,movie,다큐멘터리 영화,,권경원,,
http://www.wikidata.org/entity/Q61096585,인어전설,Mermaid Unlimited,2018,tt9282596,560524,movie,드라마 영화,,오멸,,
http://www.wikidata.org/entity/Q61097481,샘,Saem,2018,tt9293752,451922,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q61099440,다영씨,Hello Dayoung,2018,tt9000462,557751,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q61360999,극장판 진격의 거인 2기: 각성의 포효,,2018,tt7941892,492999,movie,SF 영화,,아라키 테츠로,,
http://www.wikidata.org/entity/Q61458925,겨울밤에,Winter's Night,2018,tt9316658,528161,movie,드라마 영화,,장우진,,
http://www.wikidata.org/entity/Q65256433,뷰티풀 뱀파이어,Beautiful Vampire,2018,tt9089908,538235,movie,판타지 영화,"송강, 이용녀, 정연주, 박준면",,,
http://www.wikidata.org/entity/Q65293278,졸업,Graduation,2018,tt8302256,528168,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q65304795,파도치는 땅,The Land on the Waves,2018,tt9270506,528162,movie,독립 영화,,임태규,,
http://www.wikidata.org/entity/Q65307110,폴리스 스파이,Dust Angel,2018,tt8209878,585621,movie,,,,,
http://www.wikidata.org/entity/Q16734412,도희야,A Girl at My Door,2017,tt3661798,266058,movie,"드라마 영화, 성 소수자 연관 장르","송새벽, 장희진, 배두나, 김새론",정주리,정주리,119
http://www.wikidata.org/entity/Q19757544,스파키,Spark,2017,tt3228088,322487,movie,"코미디 영화, 판타지 영화, 모험 영화, SF 영화, 어린이 영화","제이스 노먼, 제시카 비엘, 힐러리 스왱크, 수전 서랜던, 패트릭 스튜어트",에런 우들리,에런 우들리,90
http://www.wikidata.org/entity/Q20445337,널 기다리며,Missing You,2017,tt5545862,390433,movie,스릴러 영화,"윤제문, 김성오, 심은경(Shim Eun Kyung)",모홍진,,108
http://www.wikidata.org/entity/Q20444294,루시드 드림,Lucid Dream,2017,tt6830780,436994,movie,SF 영화,"설경구, 고수",,,101
http://www.wikidata.org/entity/Q20948236,부산행,Train to Busan,2017,tt5700672,396535,movie,"액션 영화, 공포 영화, 스릴러 영화, 아포칼립스 영화, 좀비 영화","김수안 (Kim Su An), 김창환, 김의성, 공유, 마동석, 최우식, 정유미, 안소희",연상호,연상호,118
http://www.wikidata.org/entity/Q21060779,해빙,Bluebeard,2017,tt6599340,435809,movie,심리 스릴러,조진웅,이수연,,117
http://www.wikidata.org/entity/Q21527562,콜로살,Colossal,2017,tt4680182,339967,movie,"드라마 영화, 스릴러 영화","댄 스티븐스, 오스틴 스토웰, 팀 블레이크 넬슨, 애갬 다시, 앤 해서웨이, 제이슨 수데이키스",,,110
